Review,Date
Customer care not answering,02 November 2023
The driver racially attended to me and…The driver racially attended to me and refused to pick I and my daughter.,03 November 2023
Horrible serviceHorrible service. I got delayed for hours.,04 November 2023
"For my return trip to Nottingham the…For my return trip to Nottingham the coach was available in good time, it was clean and comfortable, and the journey was punctual. This applies to both journeys.",27 October 2023
"Prefect,the bus came at the scheduled…Prefect,the bus came at the scheduled time and arrived 10mins earlier",03 November 2023
"Megabus always runs lateMegabus always runs late. We arrived at Birthday at exactly 00:00 GMT. The couch was scheduled to arrive at 22:45. This is so annoying, no apologies from the driver or the reason for being very late, none of the passengers were aware about it.",04 November 2023
"My journey started off wellMy journey started off well, but then had to wait long time in Birmingham for a new driver, and then the trip from Birmingham to Reading. It was horrendous twisty roads and took forever to get to Reading where I don’t think anybody got on or off point to be easier, just go straight to HeathrowMy six hour journey took over nine hoursOh my return trip I decided to use National Express. They didn’t go via Reading",19 October 2023
"I love traveling with Mega BusI love traveling with Mega Bus, the bus is very comfortable compared to other companies. I travel every week from Manchester to London for work because it's tiring, I need minimal comfort and Mega Bus offers this charge so my cell phone and computer work perfectly.",06 November 2023
1.The drive was approachable n…1.The drive was approachable n peaceful.2.Time management.,02 November 2023
2hrs late.2hrs late.I almost 🥶 before the coach arrived.,03 November 2023
"A wonder experience with the driversA wonder experience with the drivers, good speed but sometimes the time to get to the final destination always late.",04 November 2023
"45 minutes late and no heating45 minutes late and not even informed of, until reached the bus stop and checked Twitter. Heating never works. I travel every week. On Two journeys had to notify the driver to start the heating. Last journey from Birmingham to Leeds I couldn't sleep due to cold. Can't expect this is the cold season specially travelling early mornings.",03 November 2023
"Delays, broken toilet, bus workshop visit, delaysThe bus ride from Leeds to Birmingham had a delay of close to 4! hours. We were on the bus for more than 7 hours. The toilet on the bus was not working and the bus had low engine coolant, so we had to go to the workshop during the ride. There was only 1 busdriver who had to take a 45 minute break during the ride, adding to the delay. While this break is completely understandable, they should have two drivers on the bus for a long journey. A refund would be completely normal in this scenario. Please get in touch with me.",03 November 2023
"Excellent ,clean ,on time safe drivingExcellent ,clean ,on time safe drivingVery comfortable seats",05 November 2023
It was a new busIt was a new bus. So it was clean and comfy. The driver was polite and made sure all passengers were on board before we resumed our trip when we stopped for a bathroom break.,02 November 2023
The best way to travelComfortable and warm.  Always on time.  Great price.,01 November 2023
"Very BAD EXPERIENCEVery BAD EXPERIENCE. I waited for over 1hr 40 mins IN THE COLDDDD! before the bus showed up, I was shivering right there. Thereafter we had to wait for the driver to take a supposed 45 mins break which later exceeded with about 20 mins or more.I was late, tired and disappointed. It’s the third time i’m using megabus and I made up my mind that I would not anymore! Yesterday while I was returning to Cardiff, I used national express. It was so smooth and even faster.I’m happy I got the email asking for a feedback cause I probably would have just let it go without complaining.",01 November 2023
